customer_id,age,tenure_months,orders,orders_last_90d,average_order_value,order_value_std,days_since_last_order,support_tickets,support_tickets_last_180d,returns,discount_order_share,newsletter_opens_last_90d,subscription_type,country,acquisition_channel,primary_device,snapshot_date,orders_in_outcome_window,churned,subscription_cancelled_at_export
CUST-000463,38.0,27.2,14,2,23.46,8.27,12.0,3.0,1,2,0.44,3,free,Spain,organic,mobile,2026-01-01,3,0,0
CUST-000744,41.0,10.4,38,1,55.92,23.34,93.0,2.0,2,4,0.312,1,premium,United Kingdom,organic,tablet,2026-01-01,0,1,1
CUST-000223,44.0,25.6,29,3,101.57,47.28,1.0,1.0,1,4,0.124,1,free,France,referral,mobile,2026-01-01,4,0,0
CUST-007916,64.0,34.1,8,1,6466.0,8.5,225.0,0.0,0,0,0.568,1,free,France,affiliate,desktop,2026-01-01,0,1,1
CUST-010804,43.0,8.0,12,3,89.4,25.15,10.0,2.0,2,0,0.213,8,premium,Spain,social,tablet,2026-01-01,9,0,0
CUST-003873,30.0,31.2,40,0,46.84,6.97,145.0,5.0,1,2,0.18,7,free,France,organic,mobile,2026-01-01,0,1,1
CUST-000626,30.0,9.1,5,1,40.59,11.78,35.0,0.0,0,0,0.083,4,free,Ireland,paid_search,mobile,2026-01-01,1,0,0
CUST-010703,,15.5,8,5,77.04,30.0,123.0,0.0,0,1,0.212,5,FREE,uk,paid_search,desktop,2026-01-01,4,0,0
CUST-006858,54.0,33.3,25,1,44.43,12.15,48.0,0.0,0,6,0.277,2,free,United Kingdom ,social,desktop,2026-01-01,2,0,0
CUST-002189,40.0,17.1,16,10,50.0,17.68,3.0,1.0,0,2,0.597,1,basic,France,organic,desktop,2026-01-01,3,0,0
CUST-002178,33.0,17.8,14,4,97.23,19.26,3.0,3.0,1,1,0.176,4,basic,France,organic,desktop,2026-01-01,1,0,0
CUST-007238,56.0,12.2,4,0,27.6,8.33,148.0,0.0,0,2,0.556,4,free,Spain,organic,mobile,2026-01-01,0,1,1
CUST-003500,21.0,16.7,56,10,55.26,20.01,20.0,0.0,0,0,0.321,6,free,United Kingdom,paid_search,mobile,2026-01-01,8,0,0
CUST-009844,38.0,6.6,11,8,56.01,17.97,15.0,1.0,1,0,0.179,1,premium,United Kingdom ,affiliate,mobile,2026-01-01,6,0,0
CUST-009506,42.0,13.7,19,1,67.45,26.76,6.0,2.0,2,0,0.348,1,premium,Netherlands,paid_search,desktop,2026-01-01,2,0,0
CUST-009931,18.0,13.0,9,2,60.24,19.64,75.0,0.0,0,0,0.267,1,basic,France,paid_search,mobile,2026-01-01,2,0,0
CUST-007411,18.0,3.8,0,0,,,-1.0,1.0,1,0,,2,FREE,Netherlands,social,mobile,2026-01-01,3,0,0
CUST-000439,47.0,3.8,2,2,46.29,11.08,16.0,0.0,0,0,0.443,11,free,Ireland,social,desktop,2026-01-01,0,1,0
CUST-004554,49.0,20.4,24,5,43.38,17.05,20.0,0.0,0,2,0.394,3,basic,United Kingdom,organic,mobile,2026-01-01,3,0,0
CUST-006408,28.0,23.7,7,1,75.1,21.91,115.0,3.0,0,0,0.059,0,free,UK,organic,mobile,2026-01-01,2,0,0
CUST-000354,18.0,16.2,28,4,47.93,9.7,15.0,2.0,1,3,0.123,5,free,Germany,paid_search,mobile,2026-01-01,0,1,0
CUST-006209,39.0,11.1,8,4,59.74,25.15,5.0,1.0,0,1,0.554,1,free,United Kingdom,paid_search,desktop,2026-01-01,0,1,1
CUST-000457,44.0,6.1,13,6,55.89,20.49,36.0,1.0,1,0,0.617,3,basic,Germany,affiliate,mobile,2026-01-01,1,0,0
CUST-009867,,10.4,6,3,64.87,33.63,38.0,0.0,0,1,0.298,4,free,Germany,affiliate,desktop,2026-01-01,4,0,0
CUST-006953,34.0,29.2,14,3,22.39,9.4,11.0,1.0,1,0,0.294,5,FREE,United Kingdom,paid_search,mobile,2026-01-01,1,0,0
CUST-000240,43.0,22.9,6,0,60.8,15.41,390.0,1.0,0,0,0.387,4,free,France,paid_search,mobile,2026-01-01,0,1,1
CUST-002622,44.0,14.7,26,9,73.94,19.87,4.0,,0,2,0.257,1,basic,France,organic,mobile,2026-01-01,6,0,0
CUST-005345,30.0,10.9,6,2,52.32,11.95,35.0,4.0,2,0,0.037,1,free,Spain,paid_search,desktop,2026-01-01,4,0,0
CUST-000231,30.0,17.2,2,0,41.28,12.57,453.0,0.0,0,0,0.612,3,free,Ireland,affiliate,mobile,2026-01-01,0,1,1
CUST-005630,67.0,2.0,0,0,,,-1.0,0.0,0,0,,1,free,Spain,affiliate,mobile,2026-01-01,0,1,1
CUST-003699,37.0,11.1,50,9,52.39,20.41,2.0,0.0,0,2,0.112,8,basic,United Kingdom,organic,mobile,2026-01-01,10,0,0
CUST-008258,32.0,28.9,10,0,42.19,13.98,312.0,1.0,0,0,0.324,11,free,Germany,social,mobile,2026-01-01,0,1,1
CUST-011773,42.0,14.6,14,4,24.66,7.69,5.0,9.0,3,0,0.08,3,free,France,paid_search,mobile,2026-01-01,3,0,0
CUST-004031,,19.9,41,5,63.4,20.12,79.0,5.0,3,2,0.15,3,basic,France,paid_search,mobile,2026-01-01,0,1,1
CUST-011593,41.0,24.1,33,7,75.92,13.68,3.0,0.0,0,11,0.414,2,basic,United Kingdom,social,mobile,2026-01-01,1,0,0
CUST-001019,41.0,2.4,5,4,28.69,8.86,14.0,0.0,0,1,0.712,5,FREE,GB,social,desktop,2026-01-01,4,0,0
CUST-007326,18.0,32.1,32,0,51.75,11.53,69.0,1.0,0,1,0.142,0,basic,France,organic,mobile,2026-01-01,0,1,0
CUST-008750,23.0,21.6,36,3,42.7,13.98,16.0,2.0,2,6,0.0,8,free,Ireland,affiliate,mobile,2026-01-01,3,0,0
CUST-008359,32.0,24.7,101,19,61.98,26.09,17.0,0.0,0,11,0.349,6,basic,uk,organic,desktop,2026-01-01,8,0,0
CUST-001761,29.0,14.4,2,0,57.61,26.03,387.0,0.0,0,0,0.157,5,basic,DE,social,mobile,2026-01-01,0,1,1
CUST-006163,51.0,8.8,3,3,105.32,19.03,61.0,0.0,0,0,0.255,7,FREE,United Kingdom,affiliate,desktop,2026-01-01,0,1,1
CUST-000843,,32.8,23,0,28.49,7.77,205.0,3.0,2,4,0.218,6,free,Spain,social,mobile,2026-01-01,0,1,1
CUST-010798,42.0,25.0,12,0,59.72,25.76,550.0,3.0,1,3,0.312,5,free,Germany,social,tablet,2026-01-01,0,1,0
CUST-010432,41.0,16.7,34,1,25.03,11.15,8.0,4.0,1,4,0.356,2,BASIC,United Kingdom,paid_search,mobile,2026-01-01,10,0,0
CUST-001104,,6.2,3,2,56.98,16.07,64.0,2.0,2,0,0.397,1,basic,United Kingdom,organic,mobile,2026-01-01,1,0,0
CUST-010081,,5.5,6,2,38.62,10.11,34.0,2.0,2,0,0.107,4,FREE,United Kingdom ,paid_search,desktop,2026-01-01,5,0,0
CUST-007969,46.0,1.3,0,0,,,-1.0,1.0,1,0,,4,free,uk,organic,mobile,2026-01-01,2,0,0
CUST-008201,24.0,16.4,38,6,29.72,12.52,5.0,1.0,0,1,0.555,5,basic,France,social,mobile,2026-01-01,7,0,0
CUST-010799,49.0,4.3,5,2,81.06,28.67,13.0,0.0,0,0,0.027,7,free,Germany,social,mobile,2026-01-01,2,0,0
CUST-011190,41.0,20.9,23,4,32.37,9.36,10.0,2.0,1,0,0.28,1,basic,United Kingdom,organic,mobile,2026-01-01,1,0,0
CUST-003252,31.0,27.1,12,0,40.77,18.55,86.0,0.0,0,2,0.251,2,free,Germany,paid_search,mobile,2026-01-01,1,0,0
CUST-007235,18.0,13.3,1,1,53.19,0.0,30.0,0.0,0,0,0.291,3,free,Spain,referral,tablet,2026-01-01,3,0,0
CUST-010496,,8.0,4,3,71.76,5.4,66.0,0.0,0,0,0.0,2,free,United Kingdom,organic,tablet,2026-01-01,4,0,0
CUST-003064,54.0,5.4,4,1,59.1,18.89,80.0,1.0,1,0,0.041,3,basic,Netherlands,social,mobile,2026-01-01,0,1,1
CUST-011538,27.0,13.3,29,1,45.31,20.67,29.0,,0,6,0.165,2,free,United Kingdom,paid_search,tablet,2026-01-01,2,0,0
CUST-004376,26.0,21.4,8,1,44.82,10.77,99.0,8.0,0,1,0.32,2,basic,Netherlands,paid_search,desktop,2026-01-01,2,0,0
CUST-005872,28.0,17.5,20,1,33.59,5.13,73.0,7.0,2,2,0.795,4,basic,France,social,mobile,2026-01-01,1,0,0
CUST-002948,37.0,18.4,20,8,41.39,16.65,16.0,1.0,0,2,0.44,4,basic,Spain,social,mobile,2026-01-01,1,0,0
CUST-011264,30.0,7.3,12,3,58.4,8.02,20.0,0.0,0,2,0.745,4,basic,France,organic,desktop,2026-01-01,2,0,0
CUST-011350,50.0,19.0,9,1,70.78,18.66,132.0,4.0,2,0,0.335,4,free,United Kingdom,affiliate,desktop,2026-01-01,3,0,0
CUST-007260,36.0,7.6,8,4,32.21,9.53,3.0,0.0,0,0,0.319,1,FREE,Ireland,organic,mobile,2026-01-01,3,0,0
CUST-003432,24.0,27.9,73,4,46.33,18.83,4.0,5.0,3,26,0.222,7,premium,United Kingdom,organic,tablet,2026-01-01,6,0,0
CUST-011582,33.0,29.7,65,6,66.55,17.23,25.0,1.0,0,11,0.072,6,basic,Poland,affiliate,desktop,2026-01-01,0,1,0
CUST-008631,32.0,16.5,25,3,41.43,20.63,14.0,2.0,0,3,0.383,5,free,uk,organic,desktop,2026-01-01,5,0,0
CUST-010708,34.0,23.8,7,0,44.7,12.63,663.0,1.0,0,2,0.357,10,free,DE,social,mobile,2026-01-01,0,1,1
CUST-004756,18.0,22.0,27,2,99.68,41.79,9.0,0.0,0,3,0.0,1,BASIC,Germany,organic,desktop,2026-01-01,2,0,0
CUST-005560,44.0,5.7,5,2,46.11,8.05,3.0,0.0,0,0,0.297,3,free,France,referral,tablet,2026-01-01,0,1,1
CUST-009900,,25.2,6,0,34.89,15.3,604.0,1.0,0,3,0.278,0,free,Germany,social,mobile,2026-01-01,0,1,1
CUST-010371,34.0,5.3,5,5,48.39,20.19,6.0,1.0,1,0,0.341,1,basic,DE,affiliate,desktop,2026-01-01,2,0,0
CUST-007247,21.0,6.1,4,0,79.26,21.64,65.0,3.0,3,0,0.222,4,basic,Poland,organic,desktop,2026-01-01,0,1,1
CUST-001035,59.0,3.3,6,6,47.45,19.45,21.0,0.0,0,1,0.318,4,premium,United Kingdom,social,tablet,2026-01-01,2,0,0
CUST-002265,49.0,4.7,0,0,,,-1.0,1.0,1,0,,2,basic,Spain,organic,tablet,2026-01-01,2,0,0
CUST-010184,40.0,27.5,40,0,58.75,18.57,272.0,1.0,0,11,0.125,6,premium,United Kingdom,paid_search,desktop,2026-01-01,0,1,1
CUST-007274,54.0,29.7,11,2,49.95,22.23,94.0,1.0,0,2,0.623,1,free,United Kingdom,affiliate,mobile,2026-01-01,3,0,0
CUST-009661,50.0,7.4,16,6,68.25,20.36,5.0,3.0,2,0,0.092,1,basic,Poland,referral,desktop,2026-01-01,7,0,0
CUST-004029,34.0,25.1,97,9,68.36,20.75,0.0,4.0,0,11,0.255,5,basic,Ireland,referral,desktop,2026-01-01,10,0,0
CUST-000907,44.0,15.4,16,1,38.01,9.97,66.0,3.0,1,1,0.161,3,free,Spain,organic,desktop,2026-01-01,4,0,0
CUST-008272,47.0,1.7,0,0,,,-1.0,2.0,2,0,,7,free,Netherlands,affiliate,mobile,2026-01-01,1,0,0
CUST-009780,40.0,35.9,48,3,64.64,17.42,2.0,2.0,0,1,0.165,1,basic,Germany,social,mobile,2026-01-01,2,0,0
CUST-000369,27.0,1.7,0,0,,,-1.0,0.0,0,0,,5,free,France,affiliate,desktop,2026-01-01,2,0,0
CUST-010308,,8.6,20,5,42.72,14.28,3.0,0.0,0,2,0.361,1,basic,Germany,organic,mobile,2026-01-01,4,0,0
CUST-003594,46.0,20.9,17,5,39.28,7.47,34.0,1.0,0,4,0.75,5,free,France,paid_search,mobile,2026-01-01,3,0,0
CUST-001416,55.0,28.4,20,0,48.2,16.02,483.0,8.0,0,5,0.196,7,basic,Netherlands,organic,mobile,2026-01-01,0,1,0
CUST-009887,48.0,23.0,46,3,22.76,3.68,22.0,0.0,0,4,0.444,0,free,Poland,organic,mobile,2026-01-01,5,0,0
CUST-002287,57.0,32.7,45,1,83.32,15.06,17.0,7.0,2,10,0.25,7,basic,DE,organic,desktop,2026-01-01,0,1,0
CUST-008630,25.0,1.1,1,0,120.24,0.0,29.0,1.0,1,0,0.512,5,premium,DE,social,mobile,2026-01-01,0,1,1
CUST-008628,24.0,29.7,6,0,103.04,20.91,151.0,2.0,1,1,0.235,5,free,France,affiliate,mobile,2026-01-01,0,1,1
CUST-005365,32.0,10.5,14,2,28.15,8.88,33.0,0.0,0,4,0.4,6,basic,France,social,mobile,2026-01-01,8,0,0
CUST-008699,34.0,16.5,15,2,33.04,6.9,6.0,1.0,0,4,0.297,0,free,Germany,organic,mobile,2026-01-01,1,0,0
CUST-005474,47.0,7.3,18,10,55.79,10.65,22.0,1.0,1,2,0.209,2,premium,United Kingdom,paid_search,mobile,2026-01-01,8,0,0
CUST-000115,43.0,18.7,4,0,27.28,6.97,280.0,0.0,0,0,0.648,8,free,Germany,paid_search,desktop,2026-01-01,0,1,1
CUST-005392,32.0,6.8,4,1,44.94,12.43,35.0,,0,1,0.223,4,free,Germany,organic,mobile,2026-01-01,0,1,1
CUST-003922,,22.5,71,7,49.13,11.25,1.0,0.0,0,18,0.059,3,FREE,France,affiliate,desktop,2026-01-01,6,0,0
CUST-002901,28.0,18.7,6,0,43.02,17.87,193.0,1.0,0,0,0.191,0,free,United Kingdom,organic,mobile,2026-01-01,0,1,1
CUST-001722,29.0,26.9,7,1,70.2,21.15,98.0,0.0,0,1,0.226,8,basic,Ireland,paid_search,mobile,2026-01-01,1,0,0
CUST-006399,37.0,20.9,115,16,41.05,23.2,5.0,1.0,0,4,0.729,6,basic,United Kingdom ,paid_search,mobile,2026-01-01,18,0,0
CUST-010910,22.0,33.6,4,0,40.27,17.95,904.0,1.0,0,0,0.037,4,free,Spain,affiliate,desktop,2026-01-01,0,1,1
CUST-003185,,23.0,16,3,52.31,18.41,8.0,0.0,0,1,0.482,4,free,Spain,paid_search,tablet,2026-01-01,1,0,0
CUST-003834,39.0,24.0,19,5,46.34,5.13,22.0,3.0,3,2,0.135,5,free,Spain,organic,mobile,2026-01-01,4,0,0
CUST-001825,43.0,28.0,12,1,38.64,9.5,15.0,3.0,1,4,0.3,9,free,Poland,paid_search,mobile,2026-01-01,1,0,0
CUST-003081,63.0,16.3,4,0,38.78,1.98,6.0,4.0,1,0,0.289,11,free,Germany,social,mobile,2026-01-01,3,0,0
CUST-010331,29.0,11.8,10,8,31.96,8.79,83.0,2.0,2,0,0.189,3,free,United Kingdom,social,mobile,2026-01-01,1,0,0
CUST-003024,,7.9,10,0,42.86,14.14,82.0,1.0,0,1,0.276,8,basic,Germany,social,mobile,2026-01-01,0,1,1
CUST-007709,47.0,16.5,24,3,48.51,20.6,2.0,2.0,1,3,0.339,4,free,Poland,affiliate,desktop,2026-01-01,2,0,0
CUST-009894,53.0,21.8,3,0,35.56,11.02,503.0,0.0,0,0,0.309,1,basic,Spain,referral,mobile,2026-01-01,0,1,1
CUST-001902,21.0,19.5,14,0,48.43,14.58,165.0,1.0,0,1,0.052,0,free,France,paid_search,mobile,2026-01-01,0,1,0
CUST-010109,26.0,19.8,6,1,38.32,8.22,35.0,0.0,0,2,0.523,7,basic,Ireland,social,mobile,2026-01-01,0,1,0
CUST-003233,25.0,24.6,19,1,103.68,37.52,3.0,0.0,0,2,0.282,7,free,France,referral,desktop,2026-01-01,2,0,0
CUST-002321,37.0,4.4,2,0,38.91,11.87,13.0,1.0,1,1,0.319,1,FREE,uk,organic,desktop,2026-01-01,2,0,0
CUST-001919,58.0,16.8,9,2,51.91,11.38,1.0,0.0,0,1,0.123,5,free,Ireland,paid_search,mobile,2026-01-01,2,0,0
CUST-005863,27.0,21.2,70,12,68.37,16.79,2.0,2.0,1,1,0.136,3,premium,Netherlands,paid_search,mobile,2026-01-01,7,0,0
CUST-005862,50.0,21.7,30,3,49.59,14.26,3.0,6.0,1,1,0.076,7,free,Poland,paid_search,mobile,2026-01-01,7,0,0
CUST-001570,52.0,35.4,98,12,89.21,18.24,16.0,4.0,0,3,0.011,2,premium,Poland,referral,mobile,2026-01-01,12,0,0
CUST-008020,24.0,22.4,17,1,66.93,15.43,31.0,2.0,0,1,0.144,4,free,Netherlands,social,mobile,2026-01-01,1,0,0
CUST-000348,45.0,33.7,28,3,36.07,16.81,1.0,1.0,0,0,0.0,0,BASIC,Spain,referral,mobile,2026-01-01,6,0,0
CUST-001243,18.0,34.7,39,0,55.57,14.77,233.0,8.0,3,5,0.654,6,basic,Spain,organic,mobile,2026-01-01,0,1,1
CUST-000421,49.0,33.4,340,10,86.45,27.83,35.0,1.0,0,28,0.135,3,premium,Germany,paid_search,desktop,2026-01-01,0,1,1
CUST-006661,22.0,3.3,3,3,101.15,28.74,4.0,0.0,0,1,0.124,4,free,Poland,organic,mobile,2026-01-01,3,0,0
CUST-009287,54.0,16.2,16,4,26.26,11.66,11.0,3.0,0,3,0.368,6,free,Poland,organic,mobile,2026-01-01,4,0,0
CUST-000038,36.0,29.9,39,4,73.14,35.27,40.0,3.0,1,4,0.371,4,basic,United Kingdom ,paid_search,desktop,2026-01-01,3,0,0
CUST-006828,43.0,2.9,2,1,44.12,15.8,49.0,0.0,0,0,0.324,10,free,uk,organic,mobile,2026-01-01,0,1,1
CUST-010004,42.0,24.2,11,1,43.42,19.27,11.0,8.0,4,1,0.592,1,free,GB,organic,mobile,2026-01-01,0,1,1
CUST-007788,41.0,19.3,38,3,48.14,16.56,56.0,0.0,0,14,0.0,0,free,GB,social,mobile,2026-01-01,0,1,0
CUST-008859,20.0,11.0,6,3,133.9,42.28,15.0,0.0,0,1,0.427,0,premium,United Kingdom,social,desktop,2026-01-01,1,0,0
CUST-010722,26.0,23.5,33,1,70.48,12.21,20.0,6.0,2,3,0.176,1,free,France,social,mobile,2026-01-01,6,0,0
CUST-001032,46.0,7.0,21,8,59.4,14.19,13.0,0.0,0,3,0.249,10,basic,United Kingdom,affiliate,mobile,2026-01-01,20,0,0
CUST-008380,,18.2,102,13,79.45,23.63,5.0,1.0,0,15,0.483,4,premium,Germany,paid_search,desktop,2026-01-01,15,0,0
CUST-007081,43.0,12.9,4,1,53.1,22.45,18.0,1.0,0,0,0.294,1,free,Germany,social,desktop,2026-01-01,2,0,0
CUST-004352,39.0,20.8,2,0,89.32,32.29,439.0,0.0,0,1,0.37,6,free,DE,social,tablet,2026-01-01,0,1,0
CUST-007347,39.0,2.3,3,3,78.7,28.15,1.0,0.0,0,0,0.042,6,free,Netherlands,paid_search,desktop,2026-01-01,10,0,0
CUST-008378,54.0,3.4,1,1,48.83,0.0,55.0,0.0,0,0,0.404,9,basic,France,paid_search,desktop,2026-01-01,0,1,1
CUST-010204,19.0,11.3,1,1,65.72,0.0,161.0,1.0,1,0,0.233,5,free,Spain,paid_search,desktop,2026-01-01,1,0,0
CUST-004398,36.0,10.0,12,3,34.81,15.27,65.0,3.0,3,3,0.254,4,basic,Germany,organic,mobile,2026-01-01,3,0,0
CUST-000764,68.0,33.7,13,0,62.06,35.81,222.0,12.0,3,1,0.52,3,free,Spain,organic,desktop,2026-01-01,0,1,1
CUST-005010,36.0,10.7,17,3,159.08,62.67,17.0,1.0,1,0,0.284,7,premium,Ireland,organic,desktop,2026-01-01,4,0,0
CUST-010930,42.0,2.9,0,0,,,-1.0,0.0,0,0,,4,free,United Kingdom,affiliate,mobile,2026-01-01,2,0,0
CUST-007829,22.0,20.3,34,4,52.22,18.31,0.0,1.0,0,6,0.0,1,premium,Germany,social,mobile,2026-01-01,4,0,0
CUST-008720,37.0,26.9,18,2,69.63,9.43,26.0,1.0,0,2,0.491,3,basic,uk,affiliate,desktop,2026-01-01,2,0,0
CUST-010876,55.0,8.1,4,2,91.78,31.31,175.0,3.0,2,1,0.332,2,free,UK,social,mobile,2026-01-01,0,1,1
CUST-002485,40.0,13.0,8,0,36.03,13.93,111.0,2.0,2,1,0.534,2,basic,Netherlands,paid_search,mobile,2026-01-01,0,1,1
CUST-006533,32.0,18.4,13,0,37.33,11.65,129.0,1.0,0,0,0.22,1,free,DE,social,mobile,2026-01-01,0,1,0
CUST-001223,59.0,34.6,36,6,63.35,25.7,9.0,0.0,0,1,0.254,2,free,France,paid_search,mobile,2026-01-01,3,0,0
CUST-005063,50.0,22.5,87,10,137.59,57.05,4.0,1.0,0,4,0.224,4,premium,GB,organic,desktop,2026-01-01,12,0,0
CUST-008415,39.0,24.8,18,1,45.53,16.78,7.0,1.0,0,0,0.185,8,free,GB,organic,mobile,2026-01-01,0,1,1
CUST-002135,29.0,16.4,19,3,72.97,21.5,9.0,0.0,0,0,0.425,2,BASIC,uk,paid_search,tablet,2026-01-01,0,1,1
CUST-002424,28.0,29.9,33,2,36.9,10.05,8.0,0.0,0,2,0.09,1,free,Poland,social,tablet,2026-01-01,1,0,0
CUST-004130,36.0,15.8,11,4,42.89,18.65,15.0,0.0,0,0,0.435,4,basic,germany,social,mobile,2026-01-01,3,0,0
CUST-005153,46.0,10.1,5,0,40.55,6.14,52.0,10.0,4,1,0.226,3,free,United Kingdom,affiliate,mobile,2026-01-01,1,0,0
CUST-010918,29.0,7.7,3,3,30.82,8.43,18.0,2.0,2,0,0.065,2,free,United Kingdom,referral,desktop,2026-01-01,2,0,0
CUST-010832,,17.4,23,4,59.73,15.95,6.0,5.0,1,5,0.016,3,basic,Spain,organic,desktop,2026-01-01,7,0,0
CUST-006755,32.0,24.0,18,1,62.13,12.52,125.0,1.0,0,2,0.073,1,free,Ireland,paid_search,mobile,2026-01-01,3,0,0
CUST-006703,34.0,19.3,6,0,40.28,11.16,78.0,0.0,0,0,0.649,9,free,Spain,referral,mobile,2026-01-01,0,1,0
CUST-006679,25.0,32.6,12,1,22.61,7.71,110.0,3.0,1,0,0.58,2,free,United Kingdom,social,mobile,2026-01-01,0,1,0
CUST-006626,,20.1,13,0,28.22,11.86,9.0,0.0,0,2,0.471,10,free,France,organic,mobile,2026-01-01,1,0,0
CUST-005708,65.0,12.2,6,0,65.05,16.7,35.0,1.0,1,0,0.408,7,free,United Kingdom,organic,mobile,2026-01-01,0,1,1
CUST-001576,58.0,12.1,18,4,30.34,5.53,39.0,0.0,0,3,0.302,4,free,Poland,affiliate,mobile,2026-01-01,1,0,0
CUST-000510,35.0,9.3,7,6,63.59,19.71,74.0,2.0,1,0,0.042,6,premium,France,social,mobile,2026-01-01,4,0,0
CUST-009570,35.0,34.8,17,3,71.7,26.51,44.0,4.0,2,2,0.081,7,free,UK,organic,desktop,2026-01-01,3,0,0
CUST-007173,40.0,35.7,8,0,66.25,29.57,97.0,3.0,1,0,0.188,5,FREE,Netherlands,affiliate,desktop,2026-01-01,0,1,1
CUST-009211,39.0,27.1,2,1,60.26,10.31,169.0,4.0,0,0,0.401,4,free,Spain,organic,mobile,2026-01-01,0,1,1
CUST-002305,,33.0,56,6,51.09,18.47,30.0,7.0,1,3,0.285,3,basic,Spain,paid_search,mobile,2026-01-01,2,0,0
CUST-004672,44.0,25.1,48,3,39.83,7.63,8.0,0.0,0,4,0.07,1,free,Netherlands,affiliate,mobile,2026-01-01,2,0,0
CUST-004061,46.0,6.0,2,1,37.02,13.4,22.0,0.0,0,0,0.175,0,FREE,Ireland,affiliate,mobile,2026-01-01,4,0,0
CUST-000749,27.0,11.9,16,5,25.45,8.23,8.0,0.0,0,2,0.085,1,free,Germany,referral,mobile,2026-01-01,2,0,0
CUST-004393,51.0,1.4,0,0,,,-1.0,1.0,1,0,,2,basic,France,affiliate,mobile,2026-01-01,3,0,0
CUST-011820,18.0,5.7,9,1,50.8,22.01,11.0,3.0,3,1,0.275,2,basic,Germany,affiliate,mobile,2026-01-01,3,0,0
CUST-001260,35.0,29.0,30,6,49.36,2.6,15.0,2.0,0,3,0.272,6,free,uk,paid_search,mobile,2026-01-01,4,0,0
CUST-003078,48.0,29.5,11,1,48.42,16.43,65.0,6.0,1,2,0.364,1,free,Spain,affiliate,mobile,2026-01-01,2,0,0
CUST-006033,45.0,27.9,71,10,34.25,15.25,19.0,0.0,0,15,0.052,3,BASIC,Netherlands,organic,mobile,2026-01-01,8,0,0
CUST-001889,31.0,3.1,1,1,42.17,0.0,31.0,0.0,0,0,0.101,0,free,Spain,affiliate,desktop,2026-01-01,1,0,0
CUST-011850,,20.6,3,0,55.48,18.19,457.0,1.0,0,2,0.373,7,free,France,affiliate,mobile,2026-01-01,0,1,1
CUST-005903,30.0,4.2,7,1,27.52,5.6,32.0,2.0,2,0,0.451,4,free,Germany,organic,mobile,2026-01-01,2,0,0
CUST-009031,57.0,9.0,7,4,45.01,13.4,14.0,0.0,0,1,0.22,2,basic,Ireland,paid_search,mobile,2026-01-01,4,0,0
CUST-000712,23.0,19.3,15,2,53.22,16.03,141.0,1.0,1,1,0.16,6,free,Ireland,paid_search,desktop,2026-01-01,3,0,0
CUST-008957,55.0,23.6,19,0,70.75,22.34,129.0,5.0,0,2,0.552,1,basic,United Kingdom ,paid_search,desktop,2026-01-01,0,1,1
CUST-011217,18.0,20.2,8,0,56.64,16.71,435.0,0.0,0,1,0.5,1,premium,United Kingdom,affiliate,desktop,2026-01-01,0,1,1
CUST-003945,51.0,5.5,1,1,37.36,0.0,53.0,0.0,0,1,0.412,4,FREE,UK,social,desktop,2026-01-01,1,0,0
CUST-009377,33.0,15.7,7,1,33.53,8.88,190.0,0.0,0,1,0.051,1,free,Poland,organic,mobile,2026-01-01,1,0,0
CUST-007055,35.0,33.6,21,2,27.84,11.13,51.0,3.0,0,3,0.264,4,free,GB,organic,mobile,2026-01-01,3,0,0
CUST-001373,23.0,16.7,34,2,56.93,16.42,9.0,2.0,2,3,0.29,1,basic,France,social,mobile,2026-01-01,4,0,0
CUST-007712,30.0,8.7,8,0,23.67,6.15,38.0,0.0,0,0,0.149,2,free,France,organic,desktop,2026-01-01,0,1,0
CUST-005101,37.0,20.2,1,0,35.78,0.0,613.0,,0,0,0.265,8,free,Ireland,affiliate,mobile,2026-01-01,0,1,1
CUST-000713,48.0,26.4,4,0,32.79,11.18,741.0,7.0,2,1,0.265,3,free,United Kingdom,social,mobile,2026-01-01,0,1,1
CUST-003330,41.0,33.1,43,9,87.16,41.49,40.0,6.0,1,1,0.415,1,free,France,affiliate,desktop,2026-01-01,9,0,0
CUST-008109,48.0,23.9,36,8,58.57,25.5,13.0,0.0,0,0,0.254,3,basic,Germany,social,desktop,2026-01-01,10,0,0
CUST-007243,38.0,9.6,23,5,50.23,18.41,6.0,0.0,0,3,0.249,1,FREE,Poland,social,mobile,2026-01-01,5,0,0
CUST-009698,43.0,5.7,10,2,30.99,17.99,14.0,0.0,0,0,0.278,0,free,United Kingdom,referral,mobile,2026-01-01,8,0,0
CUST-008129,31.0,8.3,5,3,53.68,15.27,11.0,0.0,0,2,0.322,2,free,Ireland,organic,tablet,2026-01-01,2,0,0
CUST-007721,24.0,1.5,5,2,49.19,16.22,4.0,0.0,0,0,0.369,6,free,France,organic,mobile,2026-01-01,3,0,0
CUST-011671,38.0,9.1,18,5,52.9,15.6,12.0,0.0,0,3,0.202,0,free,France,social,desktop,2026-01-01,5,0,0
CUST-004111,36.0,1.1,0,0,,,-1.0,1.0,1,0,,1,free,Germany,organic,mobile,2026-01-01,0,1,1
CUST-010705,43.0,19.5,8,3,27.89,6.66,25.0,1.0,0,0,0.419,7,free,Germany,social,mobile,2026-01-01,0,1,1
CUST-008876,23.0,9.2,20,7,52.49,25.68,7.0,3.0,2,0,0.238,5,basic,Spain,organic,desktop,2026-01-01,11,0,0
